BeginSample,,,,,
,_SampleName," ""15-0257-Pull with PreLoad.mss""",,,
,_MethodName," ""Pull Test with PreLoad.msm""",,,
,TestSpeed,12.5,"  ""mm/min""",,
,LoadLimitHigh,70000,"  ""N""",,
,LoadLimitLow,-70000,"  ""N""",,
,SampleInfo2," ""Ed""","  """"",,
,SlackPreLoad,20,"  ""N""",,
,SecondSpeed,50,"  ""mm/min""",,
,SampleInfo1," ""Pull with PreLoad""","  """"",,
,TimeLimit,10000,"  ""s""",,
,SampleID," ""15-0257""","  """"",,
,_SampleName," ""15-0257-Pull with PreLoad""","  """"",,
,BeginSpecimen,,,,
,,SpecimanName," ""A7""","  """"",
,,Comment," """"","  """"",
,,Break,442,"  """"",
,,Displacement_Peak_Load,34.595,"  ""mm""",
,,Displacement_Peak_Load2,1.362,"  ""in""",
,,LoadCellCapacity,200000,"  ""N""",
,,Peak,414,"  """"",
,,PeakLoad,12442,"  ""N""",
,,PeakLoad2,2797,"  ""lbf""",
,,BeginData,,,
,,,_Load, _Time, SlackExt
,,,N," ""s"""," ""mm"""
,,,10909.03,31.4,26.095
,,,10934.55,31.5,26.178
,,,10959.23,31.6,26.262
,,,10983.7,31.7,26.345
,,,11008.1,31.8,26.428
,,,11033.31,31.9,26.512
,,,11057.6,32,26.595
,,,11080.77,32.1,26.678
,,,11104.86,32.2,26.762
,,,11129.05,32.3,26.845
,,,11153.91,32.4,26.928
,,,11177.52,32.5,27.012
,,,11201.52,32.6,27.095
,,,11224.33,32.7,27.178
,,,11247.65,32.8,27.262
,,,11269.64,32.9,27.345
,,,11292.45,33,27.428
,,,11315.32,33.1,27.511
,,,11336.85,33.2,27.595
,,,11359.25,33.3,27.678
,,,11380.27,33.4,27.762
,,,11402.87,33.5,27.845
,,,11423.74,33.6,27.928
,,,11444.56,33.7,28.011
,,,11465.52,33.8,28.095
,,,11485.62,33.9,28.178
,,,11507.62,34,28.262
,,,11529.35,34.1,28.345
,,,11549.2,34.2,28.428
,,,11569.86,34.3,28.512
,,,11589.39,34.4,28.595
,,,11610.52,34.5,28.678
,,,11630.46,34.6,28.762
,,,11648.36,34.7,28.845
,,,11667.8,34.8,28.928
,,,11686.93,34.9,29.011
,,,11705.23,35,29.095
,,,11724.41,35.1,29.178
,,,11742.67,35.2,29.262
,,,11761.7,35.3,29.345
,,,11780.21,35.4,29.428
,,,11798.67,35.5,29.511
,,,11815.09,35.6,29.595
,,,11832.38,35.7,29.678
,,,11848.9,35.8,29.761
,,,11864.14,35.9,29.845
,,,11881.32,36,29.928
,,,11897.13,36.1,30.012
,,,11911.45,36.2,30.095
,,,11926.18,36.3,30.178
,,,11940.8,36.4,30.262
,,,11955.22,36.5,30.345
,,,11969.95,36.6,30.428
,,,11986.52,36.7,30.511
,,,12002.28,36.8,30.595
,,,12017.77,36.9,30.678
,,,12035.32,37,30.762
,,,12051.07,37.1,30.845
,,,12067.84,37.2,30.928
,,,12084.31,37.3,31.011
,,,12101.24,37.4,31.095
,,,12116.07,37.5,31.178
,,,12131.36,37.6,31.261
,,,12146.35,37.7,31.345
,,,12159.85,37.8,31.428
,,,12173.56,37.9,31.512
,,,12187.06,38,31.595
,,,12201.53,38.1,31.678
,,,12216.06,38.2,31.762
,,,12227.16,38.3,31.845
,,,12237.33,38.4,31.928
,,,12250.99,38.5,32.011
,,,12264.23,38.6,32.095
,,,12278.55,38.7,32.178
,,,12290.11,38.8,32.261
,,,12303.41,38.9,32.345
,,,12314.61,39,32.428
,,,12326.37,39.1,32.511
,,,12337.73,39.2,32.595
,,,12348.31,39.3,32.678
,,,12358.54,39.4,32.761
,,,12370.46,39.5,32.845
,,,12379.92,39.6,32.928
,,,12390.41,39.7,33.012
,,,12401.09,39.8,33.095
,,,12410.91,39.9,33.178
,,,12419.3,40,33.262
,,,12428.3,40.1,33.345
,,,12435.31,40.2,33.428
,,,12441.04,40.3,33.511
,,,12440.88,40.4,33.595
,,,12438.63,40.5,33.678
,,,12431.17,40.6,33.762
,,,12420.63,40.7,33.845
,,,12408.61,40.8,33.928
,,,12405.14,40.9,34.012
,,,12408.46,41,34.095
,,,12412.86,41.1,34.178
,,,12418.89,41.2,34.262
,,,12425.49,41.3,34.345
,,,12431.68,41.4,34.428
,,,12439.5,41.5,34.512
,,,12442.27,41.6,34.595
,,,12441.86,41.7,34.678
,,,12441.86,41.8,34.762
,,,12441.29,41.9,34.845
,,,12438.84,42,34.928
,,,12434.13,42.1,35.011
,,,12427.48,42.2,35.095
,,,12420.02,42.3,35.178
,,,12406.93,42.4,35.261
,,,12389.13,42.5,35.345
,,,12370.56,42.6,35.428
,,,12352.25,42.7,35.511
,,,12330.57,42.8,35.595
,,,12311.34,42.9,35.678
,,,12293.34,43,35.761
,,,12275.49,43.1,35.845
,,,12258.76,43.2,35.928
,,,12245.41,43.3,36.011
,,,12237.03,43.4,36.095
,,,12228.54,43.5,36.178
,,,12215.9,43.6,36.262
,,,12191.92,43.7,36.345
,,,12162.15,43.8,36.428
,,,12120.47,43.9,36.512
,,,12077.1,44,36.595
,,,12031.53,44.1,36.678
,,,11982.94,44.2,36.761
,,,11928.48,44.3,36.845
,,,11859.74,44.4,36.928
,,,11776.68,44.5,37.012
,,,11686.77,44.6,37.095
,,,11581.57,44.7,37.178
,,,11455.5,44.8,37.262
,,,11302.33,44.9,37.345
,,,11083.58,45,37.428
,,,5467.86,45.1,37.512
,,,1217.68,45.13,37.537
,,EndData,,,
,EndSpecimen,,,,
,BeginSpecimen,,,,
,,SpecimanName," ""A8""","  """"",
,,Comment," """"","  """"",
,,Break,388,"  """"",
,,Displacement_Peak_Load,29.929,"  ""mm""",
,,Displacement_Peak_Load2,1.178,"  ""in""",
,,LoadCellCapacity,200000,"  ""N""",
,,Peak,358,"  """"",
,,PeakLoad,12419,"  ""N""",
,,PeakLoad2,2792,"  ""lbf""",
,,BeginData,,,
,,,_Load, _Time, SlackExt
,,,N," ""s"""," ""mm"""
,,,21.79,0.2,0.1
,,,33.24,0.3,0.183
,,,67.92,0.4,0.263
,,,108.94,0.5,0.346
,,,136.2,0.6,0.429
,,,142.95,0.7,0.513
,,,152.56,0.8,0.596
,,,160.18,0.9,0.68
,,,192.91,1,0.763
,,,236.33,1.1,0.846
,,,280.06,1.2,0.93
,,,323.28,1.3,1.013
,,,375.34,1.4,1.096
,,,429.76,1.5,1.18
,,,479.73,1.6,1.263
,,,526.47,1.7,1.346
,,,575.37,1.8,1.43
,,,620.88,1.9,1.513
,,,668.5,2,1.596
,,,714.78,2.1,1.68
,,,760.56,2.2,1.763
,,,803.88,2.3,1.846
,,,847.24,2.4,1.93
,,,892.35,2.5,2.013
,,,938.79,2.6,2.096
,,,987.69,2.7,2.18
,,,1036.02,2.8,2.263
,,,1084.96,2.9,2.346
,,,1133.7,3,2.43
,,,1181.26,3.1,2.513
,,,1230.05,3.2,2.596
,,,1278.79,3.3,2.68
,,,1327.59,3.4,2.763
,,,1375.87,3.5,2.846
,,,1422.76,3.6,2.93
,,,1469.87,3.7,3.013
,,,1519.07,3.8,3.096
,,,1566.73,3.9,3.18
,,,1614.5,4,3.263
,,,1664.72,4.1,3.346
,,,1715.2,4.2,3.43
,,,1766.45,4.3,3.513
,,,1816.98,4.4,3.596
,,,1869.04,4.5,3.68
,,,1924.02,4.6,3.763
,,,1981.25,4.7,3.846
,,,2037.56,4.8,3.93
,,,2093.87,4.9,4.013
,,,2149.57,5,4.096
,,,2205.47,5.1,4.18
,,,2261.06,5.2,4.263
,,,2315.68,5.3,4.346
,,,2369.38,5.4,4.43
,,,2424.97,5.5,4.513
,,,2483.05,5.6,4.596
,,,2541.79,5.7,4.68
,,,2602.03,5.8,4.763
,,,2659.36,5.9,4.846
,,,2717.57,6,4.929
,,,2773.88,6.1,5.013
,,,2830.54,6.2,5.096
,,,2887.67,6.3,5.18
,,,2943.37,6.4,5.263
,,,2999.67,6.5,5.346
,,,3057.67,6.6,5.43
,,,3116.08,6.7,5.513
,,,3174.69,6.8,5.596
,,,3233.4,6.9,5.68
,,,3291.24,7,5.763
,,,3347.86,7.1,5.846
,,,3403.91,7.2,5.93
,,,3461.35,7.3,6.013
,,,3521.59,7.4,6.096
,,,3575.24,7.5,6.179
,,,3628.64,7.6,6.263
,,,3681.11,7.7,6.346
,,,3733.74,7.8,6.429
,,,3783.55,7.9,6.513
,,,3835.26,8,6.596
,,,3887.02,8.1,6.68
,,,3937.39,8.2,6.763
,,,3989,8.3,6.846
,,,4039.93,8.4,6.929
,,,4088.67,8.5,7.013
,,,4138.39,8.6,7.096
,,,4187.43,8.7,7.18
,,,4236.63,8.8,7.263
,,,4284.61,8.9,7.346
,,,4332.83,9,7.43
,,,4381.68,9.1,7.513
,,,4429.04,9.2,7.596
,,,4476.29,9.3,7.679
,,,4524.47,9.4,7.763
,,,4570.04,9.5,7.846
,,,4616.53,9.6,7.929
,,,4662.4,9.7,8.013
,,,4709.46,9.8,8.096
,,,4755.13,9.9,8.18
,,,4801.57,10,8.263
,,,4846.37,10.1,8.346
,,,4890.56,10.2,8.429
,,,4935.66,10.3,8.513
,,,4980.67,10.4,8.596
,,,5024.14,10.5,8.679
,,,5067.77,10.6,8.763
,,,5111.65,10.7,8.846
,,,5154.76,10.8,8.93
,,,5199.56,10.9,9.013
,,,5242.93,11,9.096
,,,5286.87,11.1,9.179
,,,5329.88,11.2,9.263
,,,5372.17,11.3,9.346
,,,5417.23,11.4,9.429
,,,5459.32,11.5,9.513
,,,5501.47,11.6,9.596
,,,5545.6,11.7,9.679
,,,5588.67,11.8,9.763
,,,5632.29,11.9,9.846
,,,5674.89,12,9.929
,,,5716.68,12.1,10.013
,,,5760.05,12.2,10.096
,,,5803.47,12.3,10.179
,,,5846.28,12.4,10.263
,,,5888.21,12.5,10.346
,,,5930.2,12.6,10.43
,,,5973.21,12.7,10.513
,,,6014.64,12.8,10.596
,,,6056.88,12.9,10.68
,,,6097.9,13,10.763
,,,6139.99,13.1,10.846
,,,6181.22,13.2,10.929
,,,6222.33,13.3,11.013
,,,6264.17,13.4,11.096
,,,6306.06,13.5,11.179
,,,6347.33,13.6,11.263
,,,6388.81,13.7,11.346
,,,6428.19,13.8,11.429
,,,6469.2,13.9,11.513
,,,6509.86,14,11.596
,,,6550.11,14.1,11.679
,,,6589.49,14.2,11.763
,,,6629.44,14.3,11.846
,,,6669.23,14.4,11.929
,,,6710.91,14.5,12.013
,,,6749.73,14.6,12.096
,,,6789.26,14.7,12.18
,,,6832.32,14.8,12.263
,,,6874.62,14.9,12.346
,,,6914.1,15,12.429
,,,6952.97,15.1,12.513
,,,6991.99,15.2,12.596
,,,7031.22,15.3,12.679
,,,7070.14,15.4,12.763
,,,7110.24,15.5,12.846
,,,7148.75,15.6,12.929
,,,7187.31,15.7,13.013
,,,7226.08,15.8,13.096
,,,7264.69,15.9,13.179
,,,7303,16,13.263
,,,7342.07,16.1,13.346
,,,7380.38,16.2,13.429
,,,7419.86,16.3,13.513
,,,7458.48,16.4,13.596
,,,7496.63,16.5,13.679
,,,7533.55,16.6,13.763
,,,7571.81,16.7,13.846
,,,7609.14,16.8,13.929
,,,7645.81,16.9,14.013
,,,7683.71,17,14.096
,,,7721.46,17.1,14.179
,,,7758.02,17.2,14.263
,,,7797.05,17.3,14.346
,,,7834.43,17.4,14.429
,,,7871.26,17.5,14.513
,,,7910.02,17.6,14.596
,,,7946.64,17.7,14.679
,,,7983.21,17.8,14.763
,,,8018.96,17.9,14.846
,,,8056.04,18,14.929
,,,8092.86,18.1,15.013
,,,8128.66,18.2,15.096
,,,8165.18,18.3,15.179
,,,8201.18,18.4,15.263
,,,8236.57,18.5,15.346
,,,8272.94,18.6,15.429
,,,8307.97,18.7,15.513
,,,8342.8,18.8,15.596
,,,8379.32,18.9,15.679
,,,8414.04,19,15.763
,,,8449.69,19.1,15.846
,,,8484.31,19.2,15.929
,,,8518.53,19.3,16.013
,,,8553.85,19.4,16.097
,,,8588.24,19.5,16.179
,,,8622.25,19.6,16.263
,,,8656.31,19.7,16.346
,,,8690.93,19.8,16.429
,,,8724.59,19.9,16.513
,,,8758.19,20,16.596
,,,8792.04,20.1,16.679
,,,8826.16,20.2,16.763
,,,8859.2,20.3,16.846
,,,8892.95,20.4,16.929
,,,8927.47,20.5,17.013
,,,8961.64,20.6,17.096
,,,8994.57,20.7,17.179
,,,9025.77,20.8,17.263
,,,9058.76,20.9,17.346
,,,9090.37,21,17.429
,,,9124.02,21.1,17.513
,,,9156.95,21.2,17.596
,,,9188.82,21.3,17.679
,,,9221.65,21.4,17.763
,,,9252.49,21.5,17.846
,,,9285.48,21.6,17.929
,,,9318.36,21.7,18.013
,,,9349.71,21.8,18.096
,,,9381.88,21.9,18.179
,,,9412.98,22,18.263
,,,9443.72,22.1,18.346
,,,9475.43,22.2,18.429
,,,9505.8,22.3,18.513
,,,9537.16,22.4,18.596
,,,9568.66,22.5,18.679
,,,9599.7,22.6,18.763
,,,9631.31,22.7,18.846
,,,9662.3,22.8,18.929
,,,9692.94,22.9,19.013
,,,9723.11,23,19.096
,,,9754,23.1,19.179
,,,9784.84,23.2,19.263
,,,9815.79,23.3,19.346
,,,9845.91,23.4,19.429
,,,9876.44,23.5,19.513
,,,9906.87,23.6,19.596
,,,9937.41,23.7,19.679
,,,9967.53,23.8,19.763
,,,9997.04,23.9,19.846
,,,10026.8,24,19.929
,,,10057.08,24.1,20.013
,,,10087.92,24.2,20.096
,,,10118.97,24.3,20.179
,,,10148.07,24.4,20.263
,,,10180.9,24.5,20.346
,,,10215.06,24.6,20.429
,,,10245.09,24.7,20.513
,,,10275.06,24.8,20.596
,,,10302.37,24.9,20.679
,,,10332.9,25,20.763
,,,10362.1,25.1,20.846
,,,10390.54,25.2,20.929
,,,10421.48,25.3,21.013
,,,10449.46,25.4,21.096
,,,10478.86,25.5,21.179
,,,10509.19,25.6,21.263
,,,10536.71,25.7,21.346
,,,10566.88,25.8,21.429
,,,10594.65,25.9,21.513
,,,10623.6,26,21.596
,,,10651.83,26.1,21.679
,,,10679.81,26.2,21.763
,,,10709.21,26.3,21.846
,,,10736.58,26.4,21.929
,,,10764.65,26.5,22.012
,,,10792.37,26.6,22.096
,,,10820.55,26.7,22.179
,,,10848.22,26.8,22.262
,,,10876.81,26.9,22.346
,,,10902.69,27,22.429
,,,10929.69,27.1,22.513
,,,10956.29,27.2,22.596
,,,10983.6,27.3,22.679
,,,11010.24,27.4,22.762
,,,11037.35,27.5,22.846
,,,11063.59,27.6,22.929
,,,11090.8,27.7,23.012
,,,11117.19,27.8,23.096
,,,11143.42,27.9,23.179
,,,11167,28,23.263
,,,11192.98,28.1,23.346
,,,11218.5,28.2,23.429
,,,11246.53,28.3,23.512
,,,11271.69,28.4,23.596
,,,11297.31,28.5,23.679
,,,11321.45,28.6,23.763
,,,11346.31,28.7,23.846
,,,11371.32,28.8,23.929
,,,11395.97,28.9,24.013
,,,11420.21,29,24.096
,,,11445.83,29.1,24.179
,,,11469.72,29.2,24.262
,,,11493.86,29.3,24.346
,,,11518.1,29.4,24.429
,,,11541.37,29.5,24.512
,,,11566.28,29.6,24.596
,,,11591.03,29.7,24.679
,,,11613.48,29.8,24.762
,,,11636.6,29.9,24.846
,,,11660.33,30,24.929
,,,11681.45,30.1,25.012
,,,11704.16,30.2,25.096
,,,11726.1,30.3,25.179
,,,11748.55,30.4,25.262
,,,11770.9,30.5,25.346
,,,11792.23,30.6,25.429
,,,11814.89,30.7,25.513
,,,11836.37,30.8,25.596
,,,11858.05,30.9,25.679
,,,11878.51,31,25.762
,,,11898.76,31.1,25.846
,,,11919.22,31.2,25.929
,,,11939.22,31.3,26.012
,,,11960.13,31.4,26.096
,,,11979.47,31.5,26.179
,,,11998.7,31.6,26.262
,,,12017.57,31.7,26.346
,,,12036.75,31.8,26.429
,,,12055.21,31.9,26.512
,,,12072.5,32,26.596
,,,12089.17,32.1,26.679
,,,12107.58,32.2,26.762
